feature_id,feature_name,area_m2,resource_type,x_coord_2180,y_coord_2180
2315,Pątnów,420000000,Lignite,441813.44,509905.83
2315,Pątnów,420000000,Lignite,441783.92,509909.84
2315,Pątnów,420000000,Lignite,441747.37,509906.3
2315,Pątnów,420000000,Lignite,441718.49,509897.67
2315,Pątnów,420000000,Lignite,441698.41,509883.23
2315,Pątnów,420000000,Lignite,441679.33,509857.93
2315,Pątnów,420000000,Lignite,441640.15,509780.94
2315,Pątnów,420000000,Lignite,441618.3,509750.01
2315,Pątnów,420000000,Lignite,441590.61,509727.88
2315,Pątnów,420000000,Lignite,441516.36,509685.74
2315,Pątnów,420000000,Lignite,441489.86,509659.44
2315,Pątnów,420000000,Lignite,441478.45,509629.85
2315,Pątnów,420000000,Lignite,441483.87,509539.62
2315,Pątnów,420000000,Lignite,441485.46,509514.22
2315,Pątnów,420000000,Lignite,441488.63,509497.29
2315,Pątnów,420000000,Lignite,441453.18,509463.95
2315,Pątnów,420000000,Lignite,441428.84,509425.85
2315,Pątnów,420000000,Lignite,441391.59,509414.23
2315,Pątnów,420000000,Lignite,441366.45,509399.68
2315,Pątnów,420000000,Lignite,441323.46,509372.56
2315,Pątnów,420000000,Lignite,441304.28,509351.39
2315,Pątnów,420000000,Lignite,441291.71,509331.55
2315,Pątnów,420000000,Lignite,441272.53,509311.7
2315,Pątnów,420000000,Lignite,441257.31,509303.1
2315,Pątnów,420000000,Lignite,441226.22,509303.76
2315,Pątnów,420000000,Lignite,441140.8186,509300.59
2315,Pątnów,420000000,Lignite,441060.9918,509305.1955
2315,Pątnów,420000000,Lignite,441025.87,509300.8533
2315,Pątnów,420000000,Lignite,440997.0731,509292.0542
2315,Pątnów,420000000,Lignite,440957.3886,509277.6548
2315,Pątnów,420000000,Lignite,440879.6707,509241.785
2315,Pątnów,420000000,Lignite,440807.3114,509198.3412
2315,Pątnów,420000000,Lignite,440721.1064,509129.0968
2315,Pątnów,420000000,Lignite,440664.3035,509091.737
2315,Pątnów,420000000,Lignite,440581.7594,509036.4889
2315,Pątnów,420000000,Lignite,440544.9185,509006.0963
2315,Pątnów,420000000,Lignite,440497.4251,508966.9157
2315,Pątnów,420000000,Lignite,440472.1964,508947.0146
2315,Pątnów,420000000,Lignite,440433.2971,508933.2116
2315,Pątnów,420000000,Lignite,440357.2773,508919.8113
2315,Pątnów,420000000,Lignite,440293.4476,508919.2564
2315,Pątnów,420000000,Lignite,440191.4852,508910.3487
2315,Pątnów,420000000,Lignite,440141.0473,508902.2067
2315,Pątnów,420000000,Lignite,440074.8099,508877.1015
2315,Pątnów,420000000,Lignite,440043.7209,508852.283
2315,Pątnów,420000000,Lignite,439987.656,508795.6364
2315,Pątnów,420000000,Lignite,439959.9515,508757.1945
2315,Pątnów,420000000,Lignite,439902.3557,508680.1067
2315,Pątnów,420000000,Lignite,439871.3147,508660.2518
2315,Pątnów,420000000,Lignite,439799.6517,508624.1399
2315,Pątnów,420000000,Lignite,439766.2924,508605.1098
2315,Pątnów,420000000,Lignite,439709.9464,508554.695
2315,Pątnów,420000000,Lignite,439693.3714,508522.3965
2315,Pątnów,420000000,Lignite,439666.7808,508437.4651
2315,Pątnów,420000000,Lignite,439655.0219,508408.2966
2315,Pątnów,420000000,Lignite,439614.2072,508389.1651
2315,Pątnów,420000000,Lignite,439594.4634,508376.0568
2315,Pątnów,420000000,Lignite,439585.3463,508362.8031
2315,Pątnów,420000000,Lignite,439580.9147,508351.724
2315,Pątnów,420000000,Lignite,439581.8741,508344.3273
2315,Pątnów,420000000,Lignite,439583.1696,508334.3385
2315,Pątnów,420000000,Lignite,439589.6894,508324.1736
2315,Pątnów,420000000,Lignite,439609.8568,508308.4878
2315,Pątnów,420000000,Lignite,439697.852,508236.9707
2315,Pątnów,420000000,Lignite,439726.2511,508219.5542
2315,Pątnów,420000000,Lignite,439732.1208,508216.4537
2315,Pątnów,420000000,Lignite,439747.4458,508208.3587
2315,Pątnów,420000000,Lignite,439761.1211,508197.8393
2315,Pątnów,420000000,Lignite,439776.7175,508192.654
2315,Pątnów,420000000,Lignite,439794.9716,508194.5771
2315,Pątnów,420000000,Lignite,439853.9341,508194.4346
2315,Pątnów,420000000,Lignite,439908.3372,508200.9112
2315,Pątnów,420000000,Lignite,439926.3267,508200.9112
2315,Pątnów,420000000,Lignite,439957.6907,508200.9112
2315,Pątnów,420000000,Lignite,439977.3792,508198.8636
2315,Pątnów,420000000,Lignite,440003.3314,508196.1646
2315,Pątnów,420000000,Lignite,440073.4526,508172.7997
2315,Pątnów,420000000,Lignite,440108.8292,508164.9642
2315,Pątnów,420000000,Lignite,440147.2609,508158.6095
2315,Pątnów,420000000,Lignite,440181.9459,508139.5887
2315,Pątnów,420000000,Lignite,440216.0255,508124.9743
2315,Pątnów,420000000,Lignite,440286.1893,508110.2888
2315,Pątnów,420000000,Lignite,440322.223,508102.1739
2315,Pątnów,420000000,Lignite,440345.4384,508096.9457
2315,Pątnów,420000000,Lignite,440358.5801,508085.9228
2315,Pątnów,420000000,Lignite,440356.525,508067.3951
2315,Pątnów,420000000,Lignite,440326.011,507986.949
2315,Pątnów,420000000,Lignite,440308.0461,507915.0308
2315,Pątnów,420000000,Lignite,440308.4872,507893.9031
2315,Pątnów,420000000,Lignite,440324.8041,507857.1901
2315,Pątnów,420000000,Lignite,440343.125,507837.8834
2315,Pątnów,420000000,Lignite,440368.1606,507820.4674
2315,Pątnów,420000000,Lignite,440423.9613,507818.3463
2315,Pątnów,420000000,Lignite,440475.6136,507819.9104
2315,Pątnów,420000000,Lignite,440530.5302,507817.6634
2315,Pątnów,420000000,Lignite,440540.7996,507817.2432
2315,Pątnów,420000000,Lignite,440579.5792,507802.0373
2315,Pątnów,420000000,Lignite,440596.8853,507790.4566
2315,Pątnów,420000000,Lignite,440628.3616,507769.3937
2315,Pątnów,420000000,Lignite,440674.4484,507743.7262
2315,Pątnów,420000000,Lignite,440750.5274,507730.7901
2315,Pątnów,420000000,Lignite,440815.7952,507726.6714
2315,Pątnów,420000000,Lignite,440875.9012,507741.928
2315,Pątnów,420000000,Lignite,440928.8411,507757.6388
2315,Pątnów,420000000,Lignite,441009.8425,507774.5145
2315,Pątnów,420000000,Lignite,441069.519,507794.1808
2315,Pątnów,420000000,Lignite,441070.5348,507794.5156
2315,Pątnów,420000000,Lignite,441074.4284,507796.7463
2315,Pątnów,420000000,Lignite,441102.1095,507812.6051
2315,Pątnów,420000000,Lignite,441124.0177,507829.6805
2315,Pątnów,420000000,Lignite,441134.188,507844.0269
2315,Pątnów,420000000,Lignite,441137.7883,507862.3556
2315,Pątnów,420000000,Lignite,441137.9344,507884.4574
2315,Pątnów,420000000,Lignite,441137.1349,507905.8022
2315,Pątnów,420000000,Lignite,441146.2901,507920.2577
2315,Pątnów,420000000,Lignite,441157.088,507922.6994
2315,Pątnów,420000000,Lignite,441209.91,507920.96
2315,Pątnów,420000000,Lignite,441242.73,507914.93
2315,Pątnów,420000000,Lignite,441258.6358,507905.3661
2315,Pątnów,420000000,Lignite,441269.19,507899.02
2315,Pątnów,420000000,Lignite,441298.42,507860.51
2315,Pątnów,420000000,Lignite,441302.99,507839.8
2315,Pątnów,420000000,Lignite,441307.62,507801.44
2315,Pątnów,420000000,Lignite,441309.61,507752.49
2315,Pątnów,420000000,Lignite,441293.07,507690.31
2315,Pątnów,420000000,Lignite,441259.86,507612.66
2315,Pątnów,420000000,Lignite,441197.78,507374.97
2315,Pątnów,420000000,Lignite,441182.12,507319.93
2315,Pątnów,420000000,Lignite,441149.45,507175.43
2315,Pątnów,420000000,Lignite,441123.96,507102.57
2315,Pątnów,420000000,Lignite,441097.44,507055.95
2315,Pątnów,420000000,Lignite,441053.75,507003.26
2315,Pątnów,420000000,Lignite,441026.0,506983.05
2315,Pątnów,420000000,Lignite,440988.93,506974.48
2315,Pątnów,420000000,Lignite,440969.64,506966.16
2315,Pątnów,420000000,Lignite,440951.89,506941.41
2315,Pątnów,420000000,Lignite,440946.6,506917.59
2315,Pątnów,420000000,Lignite,440938.66,506880.55
2315,Pątnów,420000000,Lignite,440930.72,506841.53
2315,Pątnów,420000000,Lignite,440933.84,506760.42
2315,Pątnów,420000000,Lignite,440975.26,506615.62
2315,Pątnów,420000000,Lignite,441034.18,506508.33
2315,Pątnów,420000000,Lignite,441048.78,506474.26
2315,Pątnów,420000000,Lignite,441053.67,506440.19
2315,Pątnów,420000000,Lignite,441044.85,506405.75
2315,Pątnów,420000000,Lignite,441025.25,506371.11
2315,Pątnów,420000000,Lignite,440995.14,506334.66
2315,Pątnów,420000000,Lignite,440955.3,506297.43
2315,Pątnów,420000000,Lignite,440909.12,506262.63
2315,Pątnów,420000000,Lignite,440888.84,506251.92
2315,Pątnów,420000000,Lignite,440863.73,506244.06
2315,Pątnów,420000000,Lignite,440748.86,506228.42
2315,Pątnów,420000000,Lignite,440704.09,506214.29
2315,Pątnów,420000000,Lignite,440676.88,506193.47
2315,Pątnów,420000000,Lignite,440674.5109,506190.0447
2315,Pątnów,420000000,Lignite,440653.8442,506174.885
2315,Pątnów,420000000,Lignite,440628.1654,506167.0697
2315,Pątnów,420000000,Lignite,440595.6073,506162.0342
2315,Pątnów,420000000,Lignite,440519.3816,506159.6888
2315,Pątnów,420000000,Lignite,440510.4544,506159.4626
2315,Pątnów,420000000,Lignite,440423.3756,506157.2567
2315,Pątnów,420000000,Lignite,440371.798,506155.3324
2315,Pątnów,420000000,Lignite,440347.2935,506145.4282
2315,Pątnów,420000000,Lignite,440309.8112,506116.9416
2315,Pątnów,420000000,Lignite,440303.7183,506081.603
2315,Pątnów,420000000,Lignite,440301.2945,506053.2468
2315,Pątnów,420000000,Lignite,440313.3616,506002.2499
2315,Pątnów,420000000,Lignite,440319.8595,505974.789
2315,Pątnów,420000000,Lignite,440338.8737,505908.0585
2315,Pątnów,420000000,Lignite,440369.9395,505827.5697
2315,Pątnów,420000000,Lignite,440390.3392,505756.8956
2315,Pątnów,420000000,Lignite,440410.71,505690.92
2315,Pątnów,420000000,Lignite,440436.53,505601.52
2315,Pątnów,420000000,Lignite,440441.22,505566.81
2315,Pątnów,420000000,Lignite,440433.47,505501.7
2315,Pątnów,420000000,Lignite,440425.92,505484.41
2315,Pątnów,420000000,Lignite,440414.49,505473.05
2315,Pątnów,420000000,Lignite,440396.24,505464.08
2315,Pątnów,420000000,Lignite,440372.27,505457.97
2315,Pątnów,420000000,Lignite,440346.91,505455.62
2315,Pątnów,420000000,Lignite,440327.81,505458.33
2315,Pątnów,420000000,Lignite,440293.25,505473.2
2315,Pątnów,420000000,Lignite,440264.0894,505490.7075
2315,Pątnów,420000000,Lignite,440250.8352,505516.6393
2315,Pątnów,420000000,Lignite,440237.7111,505556.5937
2315,Pątnów,420000000,Lignite,440214.561,505597.0343
2315,Pątnów,420000000,Lignite,440174.8734,505622.8313
2315,Pątnów,420000000,Lignite,440163.0146,505625.4665
2315,Pątnów,420000000,Lignite,440150.0203,505620.1104
2315,Pątnów,420000000,Lignite,440139.162,505609.7242
2315,Pątnów,420000000,Lignite,440111.3733,505583.1437
2315,Pątnów,420000000,Lignite,440070.3627,505529.8299
2315,Pątnów,420000000,Lignite,440048.4874,505505.6466
2315,Pątnów,420000000,Lignite,440033.97,505494.66
2315,Pątnów,420000000,Lignite,439914.0,505418.59
2315,Pątnów,420000000,Lignite,439889.78,505406.62
2315,Pątnów,420000000,Lignite,439869.33,505400.64
2315,Pątnów,420000000,Lignite,439849.77,505400.72
2315,Pątnów,420000000,Lignite,439833.23,505407.95
2315,Pątnów,420000000,Lignite,439822.78,505418.59
2315,Pątnów,420000000,Lignite,439796.79,505457.86
2315,Pątnów,420000000,Lignite,439769.86,505471.9
2315,Pątnów,420000000,Lignite,439710.4255,505506.9991
2315,Pątnów,420000000,Lignite,439652.8785,505526.8429
2315,Pątnów,420000000,Lignite,439595.5422,505523.8048
2315,Pątnów,420000000,Lignite,439529.0761,505513.5947
2315,Pątnów,420000000,Lignite,439478.2532,505495.0928
2315,Pątnów,420000000,Lignite,439421.8319,505452.6137
2315,Pątnów,420000000,Lignite,439361.8617,505421.5351
2315,Pątnów,420000000,Lignite,439290.8089,505399.3408
2315,Pątnów,420000000,Lignite,439216.3152,505397.8583
2315,Pątnów,420000000,Lignite,439127.0181,505397.8583
2315,Pątnów,420000000,Lignite,439040.0541,505377.3962
2315,Pątnów,420000000,Lignite,438992.0803,505366.1082
2315,Pątnów,420000000,Lignite,438867.8233,505333.2822
2315,Pątnów,420000000,Lignite,438839.3537,505330.9707
2315,Pątnów,420000000,Lignite,438828.94,505335.42
2315,Pątnów,420000000,Lignite,438730.4,505350.06
2315,Pątnów,420000000,Lignite,438680.54,505368.82
2315,Pątnów,420000000,Lignite,438637.66,505392.91
2315,Pątnów,420000000,Lignite,438583.57,505429.29
2315,Pątnów,420000000,Lignite,438513.85,505497.94
2315,Pątnów,420000000,Lignite,438497.88,505506.12
2315,Pątnów,420000000,Lignite,438482.64,505507.6
2315,Pątnów,420000000,Lignite,438461.5,505499.9
2315,Pątnów,420000000,Lignite,438417.23,505470.07
2315,Pątnów,420000000,Lignite,438397.54,505460.24
2315,Pątnów,420000000,Lignite,438376.94,505456.19
2315,Pątnów,420000000,Lignite,438322.04,505453.73
2315,Pątnów,420000000,Lignite,438309.81,505450.08
2315,Pątnów,420000000,Lignite,438301.76,505443.89
2315,Pątnów,420000000,Lignite,438296.6,505432.8
2315,Pątnów,420000000,Lignite,438295.54,505416.85
2315,Pątnów,420000000,Lignite,438307.42,505346.76
2315,Pątnów,420000000,Lignite,438308.05,505319.56
2315,Pątnów,420000000,Lignite,438292.05,505260.64
2315,Pątnów,420000000,Lignite,438273.13,505219.23
2315,Pątnów,420000000,Lignite,438257.11,505199.58
2315,Pątnów,420000000,Lignite,438239.3,505189.16
2315,Pątnów,420000000,Lignite,438224.27,505187.86
2315,Pątnów,420000000,Lignite,438172.95,505194.51
2315,Pątnów,420000000,Lignite,438151.27,505187.8
2315,Pątnów,420000000,Lignite,438128.35,505174.36
2315,Pątnów,420000000,Lignite,438083.66,505132.04
2315,Pątnów,420000000,Lignite,438050.76,505074.64
2315,Pątnów,420000000,Lignite,438033.21,505053.07
2315,Pątnów,420000000,Lignite,438007.06,505031.32
2315,Pątnów,420000000,Lignite,437942.4,504987.47
2315,Pątnów,420000000,Lignite,437917.98,504965.33
2315,Pątnów,420000000,Lignite,437907.2757,504949.5521
2315,Pątnów,420000000,Lignite,437892.9439,504940.7089
2315,Pątnów,420000000,Lignite,437873.6739,504935.1242
2315,Pątnów,420000000,Lignite,437857.5178,504931.2775
2315,Pątnów,420000000,Lignite,437840.2268,504927.1606
2315,Pątnów,420000000,Lignite,437814.5444,504918.5997
2315,Pątnów,420000000,Lignite,437788.2089,504910.1873
2315,Pątnów,420000000,Lignite,437753.9216,504901.038
2315,Pątnów,420000000,Lignite,437736.1614,504895.1179
2315,Pątnów,420000000,Lignite,437719.9714,504888.3448
2315,Pątnów,420000000,Lignite,437709.0581,504883.8234
2315,Pątnów,420000000,Lignite,437703.5808,504878.5104
2315,Pątnów,420000000,Lignite,437698.4748,504871.5864
2315,Pątnów,420000000,Lignite,437695.3672,504863.6489
2315,Pątnów,420000000,Lignite,437695.3672,504856.0421
2315,Pątnów,420000000,Lignite,437695.3672,504843.8051
2315,Pątnów,420000000,Lignite,437693.1831,504839.1749
2315,Pątnów,420000000,Lignite,437687.8914,504835.8676
2315,Pątnów,420000000,Lignite,437681.2768,504838.1827
2315,Pątnów,420000000,Lignite,437661.6327,504843.8167
2315,Pątnów,420000000,Lignite,437624.3913,504846.1202
2315,Pątnów,420000000,Lignite,437590.6569,504846.7817
2315,Pątnów,420000000,Lignite,437579.307,504851.8324
2315,Pątnów,420000000,Lignite,437567.69,504862.44
2315,Pątnów,420000000,Lignite,437537.72,504873.33
2315,Pątnów,420000000,Lignite,437448.92,504887.9
2315,Pątnów,420000000,Lignite,437426.2,504899.56
2315,Pątnów,420000000,Lignite,437395.84,504922.52
2315,Pątnów,420000000,Lignite,437375.84,504942.88
2315,Pątnów,420000000,Lignite,437361.51,504963.51
2315,Pątnów,420000000,Lignite,437353.73,504984.74
2315,Pątnów,420000000,Lignite,437343.71,505035.42
2315,Pątnów,420000000,Lignite,437335.71,505056.18
2315,Pątnów,420000000,Lignite,437309.76,505081.65
2315,Pątnów,420000000,Lignite,437274.84,505120.8
2315,Pątnów,420000000,Lignite,437238.85,505164.2
2315,Pątnów,420000000,Lignite,437196.52,505204.41
2315,Pątnów,420000000,Lignite,437120.32,505239.34
2315,Pątnów,420000000,Lignite,437055.76,505275.32
2315,Pątnów,420000000,Lignite,437003.79,505302.4
2315,Pątnów,420000000,Lignite,436921.7,505297.54
2315,Pątnów,420000000,Lignite,436879.02,505271.09
2315,Pątnów,420000000,Lignite,436788.25,505208.54
2315,Pątnów,420000000,Lignite,436738.25,505184.46
2315,Pątnów,420000000,Lignite,436707.83,505179.57
2315,Pątnów,420000000,Lignite,436703.2625,505202.6128
2315,Pątnów,420000000,Lignite,436696.5285,505223.6566
2315,Pątnów,420000000,Lignite,436689.3336,505246.1404
2315,Pątnów,420000000,Lignite,436679.7886,505287.4321
2315,Pątnów,420000000,Lignite,436675.3118,505325.037
2315,Pątnów,420000000,Lignite,436669.8374,505382.6225
2315,Pątnów,420000000,Lignite,436664.234,505504.2858
2315,Pątnów,420000000,Lignite,436661.0,505566.36
2315,Pątnów,420000000,Lignite,436660.6718,505591.5631
2315,Pątnów,420000000,Lignite,436655.96,505622.16
2315,Pątnów,420000000,Lignite,436621.84,505626.69
2315,Pątnów,420000000,Lignite,436574.22,505622.46
2315,Pątnów,420000000,Lignite,436572.4014,505621.9178
2315,Pątnów,420000000,Lignite,436566.2992,505621.0821
2315,Pątnów,420000000,Lignite,436543.3276,505617.9362
2315,Pątnów,420000000,Lignite,436453.2556,505611.5202
2315,Pątnów,420000000,Lignite,436387.5785,505603.2625
2315,Pątnów,420000000,Lignite,436383.9644,505599.2338
2315,Pątnów,420000000,Lignite,436376.2352,505590.6178
2315,Pątnów,420000000,Lignite,436364.5573,505577.6001
2315,Pątnów,420000000,Lignite,436328.8409,505519.654
2315,Pątnów,420000000,Lignite,436328.3924,505464.2724
2315,Pątnów,420000000,Lignite,436328.2626,505448.2511
2315,Pątnów,420000000,Lignite,436327.4629,505363.7017
2315,Pątnów,420000000,Lignite,436316.67,505336.5619
2315,Pątnów,420000000,Lignite,436301.3241,505322.2744
2315,Pątnów,420000000,Lignite,436273.3085,505314.5515
2315,Pątnów,420000000,Lignite,436249.6206,505312.2701
2315,Pątnów,420000000,Lignite,436231.76,505310.55
2315,Pątnów,420000000,Lignite,436217.45,505303.16
2315,Pątnów,420000000,Lignite,436207.22,505290.22
2315,Pątnów,420000000,Lignite,436200.51,505270.07
2315,Pątnów,420000000,Lignite,436197.87,505242.5
2315,Pątnów,420000000,Lignite,436203.25,505108.25
2315,Pątnów,420000000,Lignite,436197.74,505083.56
2315,Pątnów,420000000,Lignite,436186.5,505068.61
2315,Pątnów,420000000,Lignite,436172.35,505061.35
2315,Pątnów,420000000,Lignite,436154.38,505057.39
2315,Pątnów,420000000,Lignite,436105.88,505059.19
2315,Pątnów,420000000,Lignite,435936.12,505096.67
2315,Pątnów,420000000,Lignite,435886.9773,505109.146
2315,Pątnów,420000000,Lignite,435861.5437,505120.2272
2315,Pątnów,420000000,Lignite,435826.2544,505135.5704
2315,Pątnów,420000000,Lignite,435803.995,505153.6801
2315,Pątnów,420000000,Lignite,435781.8706,505178.3562
2315,Pątnów,420000000,Lignite,435754.9326,505206.5186
2315,Pątnów,420000000,Lignite,435730.9175,505228.9936
2315,Pątnów,420000000,Lignite,435710.7424,505242.8946
2315,Pątnów,420000000,Lignite,435692.3604,505245.7226
2315,Pątnów,420000000,Lignite,435662.3395,505240.9824
2315,Pątnów,420000000,Lignite,435639.6567,505233.2067
2315,Pątnów,420000000,Lignite,435616.549,505224.9251
2315,Pątnów,420000000,Lignite,435589.172,505220.8185
2315,Pątnów,420000000,Lignite,435565.4815,505221.5382
2315,Pątnów,420000000,Lignite,435539.5632,505223.8944
2315,Pątnów,420000000,Lignite,435502.9113,505234.3664
2315,Pątnów,420000000,Lignite,435470.11,505243.7382
2315,Pątnów,420000000,Lignite,435440.3334,505242.3847
2315,Pątnów,420000000,Lignite,435411.9308,505235.7026
2315,Pątnów,420000000,Lignite,435383.1014,505223.0199
2315,Pątnów,420000000,Lignite,435356.643,505198.6782
2315,Pątnów,420000000,Lignite,435331.243,505172.2198
2315,Pątnów,420000000,Lignite,435310.0763,505157.4031
2315,Pątnów,420000000,Lignite,435278.3262,505153.1698
2315,Pątnów,420000000,Lignite,435241.2844,505153.1698
2315,Pątnów,420000000,Lignite,435202.126,505151.0531
2315,Pątnów,420000000,Lignite,435171.4343,505144.7031
2315,Pątnów,420000000,Lignite,435149.8046,505141.0651
2315,Pątnów,420000000,Lignite,435129.2993,505133.789
2315,Pątnów,420000000,Lignite,435108.7941,505116.9218
2315,Pątnów,420000000,Lignite,435091.5961,505095.0936
2315,Pątnów,420000000,Lignite,435078.0362,505072.2733
2315,Pątnów,420000000,Lignite,435072.7449,505054.4154
2315,Pątnów,420000000,Lignite,435042.5623,505060.9872
2315,Pątnów,420000000,Lignite,435019.8695,505074.2447
2315,Pątnów,420000000,Lignite,435001.73,505091.86
2315,Pątnów,420000000,Lignite,434879.35,505161.64
2315,Pątnów,420000000,Lignite,434805.61,505227.88
2315,Pątnów,420000000,Lignite,434787.24,505235.07
2315,Pątnów,420000000,Lignite,434742.0,505240.37
2315,Pątnów,420000000,Lignite,434732.66,505245.51
2315,Pątnów,420000000,Lignite,434725.93,505253.81
2315,Pątnów,420000000,Lignite,434720.78,505275.79
2315,Pątnów,420000000,Lignite,434724.02,505307.94
2315,Pątnów,420000000,Lignite,434770.48,505480.24
2315,Pątnów,420000000,Lignite,434793.96,505548.58
2315,Pątnów,420000000,Lignite,434821.36,505596.73
2315,Pątnów,420000000,Lignite,434846.01,505621.81
2315,Pątnów,420000000,Lignite,434869.1,505633.0
2315,Pątnów,420000000,Lignite,434904.87,505637.39
2315,Pątnów,420000000,Lignite,435000.75,505637.57
2315,Pątnów,420000000,Lignite,435019.55,505642.1
2315,Pątnów,420000000,Lignite,435028.64,505650.66
2315,Pątnów,420000000,Lignite,435027.66,505665.6
2315,Pątnów,420000000,Lignite,435001.98,505708.9
2315,Pątnów,420000000,Lignite,434996.82,505728.8
2315,Pątnów,420000000,Lignite,435003.44,505749.82
2315,Pątnów,420000000,Lignite,435032.58,505797.28
2315,Pątnów,420000000,Lignite,435035.77,505816.4
2315,Pątnów,420000000,Lignite,435029.31,505830.31
2315,Pątnów,420000000,Lignite,435018.05,505843.5
2315,Pątnów,420000000,Lignite,434982.12,505866.6
2315,Pątnów,420000000,Lignite,434999.87,505926.16
2315,Pątnów,420000000,Lignite,435021.36,505983.57
2315,Pątnów,420000000,Lignite,435062.49,506049.37
2315,Pątnów,420000000,Lignite,435071.8381,506068.981
2315,Pątnów,420000000,Lignite,435072.3,506069.95
2315,Pątnów,420000000,Lignite,435074.11,506091.33
2315,Pątnów,420000000,Lignite,435062.94,506111.42
2315,Pątnów,420000000,Lignite,435039.02,506131.97
2315,Pątnów,420000000,Lignite,434940.88,506197.89
2315,Pątnów,420000000,Lignite,434859.0,506244.42
2315,Pątnów,420000000,Lignite,434787.19,506267.88
2315,Pątnów,420000000,Lignite,434643.24,506296.24
2315,Pątnów,420000000,Lignite,434586.51,506311.05
2315,Pątnów,420000000,Lignite,434534.25,506332.32
2315,Pątnów,420000000,Lignite,434478.82,506366.35
2315,Pątnów,420000000,Lignite,434424.92,506409.36
2315,Pątnów,420000000,Lignite,434410.98,506439.23
2315,Pątnów,420000000,Lignite,434401.45,506474.95
2315,Pątnów,420000000,Lignite,434403.04,506519.4
2315,Pątnów,420000000,Lignite,434408.6,506547.97
2315,Pątnów,420000000,Lignite,434427.65,506570.2
2315,Pątnów,420000000,Lignite,434445.9,506587.66
2315,Pątnów,420000000,Lignite,434472.57,506596.69
2315,Pątnów,420000000,Lignite,434502.13,506608.18
2315,Pątnów,420000000,Lignite,434518.15,506622.74
2315,Pątnów,420000000,Lignite,434539.38,506664.98
2315,Pątnów,420000000,Lignite,434554.62,506683.88
2315,Pątnów,420000000,Lignite,434584.81,506710.7
2315,Pątnów,420000000,Lignite,434596.6899,506717.5829
2315,Pątnów,420000000,Lignite,434607.8172,506732.3183
2315,Pątnów,420000000,Lignite,434623.1502,506780.0517
2315,Pątnów,420000000,Lignite,434635.386,506795.5511
2315,Pątnów,420000000,Lignite,434659.0185,506807.6818
2315,Pątnów,420000000,Lignite,434708.2134,506817.9062
2315,Pątnów,420000000,Lignite,434740.1454,506822.2605
2315,Pątnów,420000000,Lignite,434764.5034,506819.1866
2315,Pątnów,420000000,Lignite,434782.6575,506808.6253
2315,Pątnów,420000000,Lignite,434809.0732,506785.9046
2315,Pątnów,420000000,Lignite,434824.0347,506775.1334
2315,Pątnów,420000000,Lignite,434837.1316,506770.7678
2315,Pątnów,420000000,Lignite,434857.5351,506775.2314
2315,Pątnów,420000000,Lignite,434860.24,506778.95
2315,Pątnów,420000000,Lignite,434879.29,506801.97
2315,Pątnów,420000000,Lignite,434911.04,506853.56
2315,Pątnów,420000000,Lignite,434938.82,506905.95
2315,Pątnów,420000000,Lignite,434952.09,506954.83
2315,Pątnów,420000000,Lignite,434945.25,506994.65
2315,Pątnów,420000000,Lignite,434922.0,507037.56
2315,Pątnów,420000000,Lignite,434883.28,507081.95
2315,Pątnów,420000000,Lignite,434861.0,507097.18
2315,Pątnów,420000000,Lignite,434801.46,507126.05
2315,Pątnów,420000000,Lignite,434778.42,507146.18
2315,Pątnów,420000000,Lignite,434761.1,507172.7
2315,Pątnów,420000000,Lignite,434747.46,507202.89
2315,Pątnów,420000000,Lignite,434739.4,507232.45
2315,Pątnów,420000000,Lignite,434739.2376,507234.8327
2315,Pątnów,420000000,Lignite,434732.0138,507268.2881
2315,Pątnów,420000000,Lignite,434710.8548,507316.975
2315,Pątnów,420000000,Lignite,434684.7289,507342.478
2315,Pątnów,420000000,Lignite,434647.8839,507364.0709
2315,Pątnów,420000000,Lignite,434595.931,507392.3627
2315,Pątnów,420000000,Lignite,434551.6397,507407.1265
2315,Pątnów,420000000,Lignite,434507.1253,507419.6335
2315,Pątnów,420000000,Lignite,434454.4852,507437.3652
2315,Pątnów,420000000,Lignite,434436.4065,507461.2577
2315,Pątnów,420000000,Lignite,434410.6056,507507.5631
2315,Pątnów,420000000,Lignite,434390.0938,507581.9185
2315,Pątnów,420000000,Lignite,434386.1042,507618.2964
2315,Pątnów,420000000,Lignite,434392.3919,507643.4475
2315,Pątnów,420000000,Lignite,434396.5292,507655.1132
2315,Pątnów,420000000,Lignite,434385.4167,507668.8715
2315,Pątnów,420000000,Lignite,434326.4637,507694.9453
2315,Pątnów,420000000,Lignite,434309.2245,507713.4306
2315,Pątnów,420000000,Lignite,434290.1565,507772.7182
2315,Pątnów,420000000,Lignite,434288.0498,507794.2843
2315,Pątnów,420000000,Lignite,434292.2832,507807.5135
2315,Pątnów,420000000,Lignite,434303.2084,507816.4516
2315,Pątnów,420000000,Lignite,434320.8582,507825.5052
2315,Pątnów,420000000,Lignite,434346.6092,507820.8937
2315,Pątnów,420000000,Lignite,434360.5458,507823.3885
2315,Pątnów,420000000,Lignite,434375.7044,507832.2704
2315,Pątnów,420000000,Lignite,434382.1073,507851.4792
2315,Pątnów,420000000,Lignite,434399.1889,507860.442
2315,Pątnów,420000000,Lignite,434440.4369,507859.3843
2315,Pątnów,420000000,Lignite,434476.3776,507850.469
